disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4611,BOURG,LA,70343,3,57428.0,0,Owner,Mobile Home,0.0,0.0,1.0,25505.14,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2691.0,1.0,25505.14,0.0,,0.0,,,,,,1.0,0.0,4628.52,221090010011002.0,a2691c56-c7c0-4959-a88f-519e2d3d576a,2020.0
4332,SANTA FE,TX,77510,2,47501.0,0,Owner,House/Duplex,1.0,0.0,1.0,2969.27,1.0,0.0,3.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,2969.27,0.0,,0.0,,,,,,1.0,0.0,1624.92,481677235023020.0,1104e576-f8e0-421b-8569-f868f2df2f28,2010.0
4399,CHATTAHOOCHEE,FL,32324,1,24700.0,0,Owner,Travel Trailer,0.0,0.0,1.0,1025.14,1.0,0.0,0.0,,0.0,0.0,,1.0,15.8,0.0,0.0,0.0,,1.0,1025.14,0.0,,0.0,,,,,,1.0,1.0,229.99,120390204003008.0,258fb799-9e12-42b3-b48b-fb9c999db593,2010.0
4339,CIALES,PR,638,5,23016.0,0,Owner,House/Duplex,0.0,0.0,1.0,3851.03,1.0,0.0,0.0,,0.0,0.0,,1.0,817.2,1.0,0.0,1.0,1740.0,1.0,3851.03,0.0,,1.0,,,,,,1.0,0.0,4528.97,720399556001004.0,14f93c39-2a6d-4c60-9f7a-cf5ae8cd1e36,2010.0
4559,SULPHUR,LA,70665,4,70000.0,0,Owner,House/Duplex,1.0,1.0,1.0,1412.26,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1412.26,0.0,,0.0,,,,,,1.0,0.0,0.0,220190033004032.0,b5a49b79-10cc-4043-99c8-cb085028f9ce,2020.0
4337,MARATHON,FL,33050,2,25000.0,0,Owner,Boat,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,1.0,1.0,3364.0,1.0,1000.0,0.0,,0.0,,,,,,1.0,1.0,341.7,120879713001000.0,ad3705f4-6bc5-4a4a-b323-89f47bc2e94f,2010.0
4339,BAYAMON,PR,956,3,7920.0,0,Owner,Townhouse,0.0,0.0,1.0,2310.32,1.0,0.0,0.0,,0.0,0.0,,1.0,1184.8,1.0,0.0,1.0,1486.0,1.0,2310.32,0.0,,0.0,,,,,,1.0,1.0,681.57,720210319002017.0,f37f7069-b6ec-4ec2-a0ac-1c67a4482a4b,2010.0
4339,TOA BAJA,PR,949,2,768.0,0,Owner,House/Duplex,0.0,0.0,1.0,2095.57,1.0,0.0,0.0,,0.0,0.0,,1.0,467.2,1.0,0.0,1.0,1106.0,1.0,2095.57,0.0,,0.0,,,,,,1.0,1.0,4503.52,721371224001043.0,f6d750db-9aee-4785-9bec-288280808053,2010.0
4339,OROCOVIS,PR,720,4,20000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1695.66,1.0,0.0,0.0,,0.0,0.0,,1.0,269.88,1.0,0.0,0.0,,1.0,1695.66,0.0,,0.0,,,,,,1.0,1.0,3280.02,721079549021019.0,bf8986c2-3ed1-4b9f-abab-f705755a9cac,2010.0
4339,BAYAMON,PR,956,2,,0,Owner,House/Duplex,0.0,0.0,1.0,11837.54,1.0,0.0,0.0,,0.0,0.0,,1.0,1185.8,1.0,0.0,1.0,1106.0,1.0,11837.54,0.0,,0.0,,,,,,1.0,0.0,2547.34,720210313072001.0,080156eb-f583-4614-8758-18b43ca3077d,2010.0
4586,HOUSTON,TX,77082,1,65000.0,0,Owner,House/Duplex,1.0,0.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1042.4,0.0,,0.0,,,,,,1.0,0.0,0.0,482014520014007.0,1894d367-e0f4-4a76-b71f-5bff19d5941c,2020.0
4339,TOA ALTA,PR,953,1,12000.0,0,Owner,House/Duplex,0.0,0.0,1.0,2578.98,1.0,0.0,0.0,,0.0,0.0,,1.0,635.44,1.0,0.0,1.0,918.0,1.0,2578.98,0.0,,0.0,,,,,,1.0,1.0,532.88,721355106021009.0,9dbe51c0-a88c-4c47-a0b3-dae12e97d4f8,2010.0
4393,WILMINGTON,NC,28405,3,29000.0,0,Owner,House/Duplex,1.0,0.0,1.0,1154.35,1.0,0.0,8.0,,1.0,0.0,,1.0,57.04,0.0,0.0,0.0,,1.0,542.2,0.0,,0.0,,,,,,1.0,1.0,760.0,371290116062020.0,c0a79570-014a-4e07-af52-a6d9145c79a5,2010.0
4339,SALINAS,PR,751,2,7428.0,0,Owner,House/Duplex,0.0,0.0,1.0,12430.61,1.0,0.0,0.0,,0.0,0.0,,1.0,2595.2,1.0,0.0,1.0,748.0,1.0,12430.61,0.0,,0.0,,,,,,1.0,1.0,2085.43,721239527001017.0,079f1b7f-6549-4358-ba9a-c22fb3a96349,2010.0
4332,DICKINSON,TX,77539,8,52000.0,0,Owner,House/Duplex,0.0,0.0,1.0,12989.06,1.0,0.0,14.0,,1.0,0.0,,0.0,,1.0,1.0,1.0,3688.0,1.0,12989.06,0.0,,0.0,,,,,,1.0,0.0,10914.56,481677211002031.0,9a815b39-2d71-4b09-a958-79c5b6318f43,2010.0
4337,ORLANDO,FL,32810,1,37000.0,0,Owner,House/Duplex,1.0,0.0,1.0,10000.0,1.0,0.0,4.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2192.0,1.0,10000.0,0.0,,1.0,,,,,,1.0,0.0,0.0,120950152023017.0,ad8743b3-78b1-4144-abc9-c18fff679e45,2010.0
4611,NEW ORLEANS,LA,70117,2,49536.0,0,Owner,House/Duplex,0.0,0.0,1.0,3234.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1061.0,1.0,3234.32,0.0,,1.0,,,,,,1.0,0.0,463.42,220710009042003.0,6494396b-c837-445e-bf85-be1f784b19ea,2020.0
4332,DICKINSON,TX,77539,5,27000.0,0,Owner,Mobile Home,0.0,0.0,1.0,4501.82,1.0,0.0,7.0,,1.0,0.0,,1.0,29.64,1.0,0.0,1.0,1952.0,1.0,4501.82,0.0,,0.0,,,,,,1.0,0.0,0.0,481677211001017.0,bc7e7327-d13f-479f-b151-4cbde16bd7d7,2010.0
4339,GUAYAMA,PR,784,3,2900.0,0,Owner,House/Duplex,0.0,0.0,1.0,527.67,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,527.67,0.0,,0.0,,,,,,1.0,1.0,114.98,720572701003022.0,1a2957cb-7d03-44bc-b81b-13f189f98cd8,2010.0
4337,PEMBROKE PINES,FL,33025,3,9000.0,0,Owner,House/Duplex,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,0.0,120111103372001.0,f6e67a0c-02de-4318-86b3-df17db893d29,2010.0
4393,NEW BERN,NC,28560,1,,0,Owner,House/Duplex,1.0,0.0,1.0,443.63,1.0,0.0,18.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,443.63,0.0,,0.0,,,,,,1.0,0.0,0.0,370499608002024.0,8dccc198-df11-47bc-a328-591ea767c0f5,2010.0
4339,BARRANQUITAS,PR,794,1,1200.0,0,Owner,Apartment,0.0,0.0,1.0,1435.28,1.0,0.0,0.0,,0.0,0.0,,1.0,972.8,1.0,0.0,1.0,724.0,1.0,1435.28,0.0,,0.0,,,,,,1.0,1.0,792.92,720199525004004.0,8a67e543-380b-42a4-890b-3d778e2eb8a0,2010.0
4611,ROSELAND,LA,70456,2,9768.0,0,Owner,Mobile Home,0.0,0.0,1.0,5136.69,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1826.0,1.0,5136.69,0.0,,0.0,,,,,,1.0,0.0,322.62,221059534021013.0,2b2d5de3-30d6-493b-8f05-af6ed1e41453,2020.0
4611,PRIDE,LA,70770,3,7200.0,0,Owner,Mobile Home,0.0,0.0,1.0,2980.97,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,8050.73,0.0,,0.0,,,,,,1.0,0.0,0.0,220330043023000.0,3b4fcb6a-1c38-4a1f-82b7-bd4be3351e21,2020.0
4339,AGUADA,PR,602,4,7200.0,0,Owner,House/Duplex,0.0,0.0,1.0,776.93,1.0,0.0,0.0,,0.0,0.0,,1.0,499.2,1.0,0.0,0.0,,1.0,776.93,0.0,,0.0,,,,,,1.0,1.0,0.0,720034303003001.0,e06cd64e-4e46-4de7-a437-d0ec8103f7ee,2010.0
4339,BARRANQUITAS,PR,794,5,5916.0,0,Owner,House/Duplex,0.0,0.0,1.0,2334.0,1.0,0.0,0.0,,0.0,0.0,,1.0,2334.0,1.0,0.0,0.0,,1.0,2334.0,0.0,,0.0,,,,,,1.0,1.0,5138.45,720199525004006.0,6dffeacf-c2ac-4a61-8996-885f20ee02ea,2010.0
4611,WESTWEGO,LA,70094,1,26000.0,0,Owner,House/Duplex,1.0,0.0,1.0,1734.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1734.32,0.0,,0.0,,,,,,1.0,0.0,0.0,220510276011009.0,ddb96c53-c478-4648-93bb-b9921599f93e,2020.0
4339,SAN JUAN,PR,926,9,6660.0,0,Owner,House/Duplex,0.0,0.0,1.0,3393.44,1.0,0.0,0.0,,0.0,1.0,65.23,1.0,603.8,1.0,0.0,0.0,,1.0,3393.44,0.0,,0.0,,,,,,1.0,1.0,3253.14,,0457a050-46c1-4c62-8b0b-259a9e741187,
4332,KINGWOOD,TX,77345,4,120000.0,0,Owner,House/Duplex,1.0,0.0,1.0,33982.48,1.0,0.0,33.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2666.0,1.0,33300.0,0.0,,0.0,,,,,,1.0,0.0,5594.01,482012515011011.0,dcaae03c-b0a1-4145-9940-745e6ad95bf1,2010.0
4337,LABELLE,FL,33935,4,16000.0,0,Owner,Mobile Home,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1646.0,1.0,1000.0,0.0,,0.0,,,,,,1.0,1.0,341.7,120510004021014.0,fa83e259-dad8-418e-8dbb-af33ca781863,2010.0
4339,YAUCO,PR,698,1,6500.0,0,Owner,House/Duplex,0.0,0.0,1.0,5212.32,1.0,0.0,0.0,,0.0,0.0,,1.0,2643.52,0.0,0.0,1.0,748.0,1.0,5212.32,0.0,,0.0,,,,,,1.0,1.0,4735.21,721537501021002.0,9a2b6522-193a-4137-833e-7e0dfa2b1d4a,2010.0
4337,WEST PALM BEACH,FL,33412,1,,0,Owner,House/Duplex,1.0,0.0,1.0,2665.0,1.0,0.0,1.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1665.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120990079092004.0,9c4e589c-55ed-4552-a88d-af96d9cd2ff3,2010.0
4339,TOA BAJA,PR,949,2,17748.0,0,Owner,House/Duplex,0.0,0.0,1.0,1135.28,1.0,0.0,64.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1135.28,0.0,,0.0,,,,,,1.0,1.0,749.99,721371218014011.0,46db2036-8e89-485a-8b85-3ada34de1524,2010.0
4611,BRAITHWAITE,LA,70040,2,29500.0,0,Owner,House/Duplex,0.0,1.0,1.0,1734.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,2122.0,1.0,1734.32,0.0,,0.0,,,,,,1.0,0.0,1030.44,220750501001251.0,aea8756e-3864-4e91-b068-a91fcc8c0f67,2020.0
4337,LAKELAND,FL,33812,2,60000.0,0,Owner,House/Duplex,1.0,0.0,1.0,15000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,10066.12,0.0,,0.0,,,,,,1.0,0.0,0.0,121050118321087.0,fb41cfe1-37c8-435e-81b8-c3323c1eca1f,2010.0
4332,ALVIN,TX,77511,6,102000.0,0,Owner,House/Duplex,1.0,1.0,1.0,22683.74,1.0,0.0,42.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,3432.0,1.0,318.65,0.0,,0.0,,,,,,1.0,0.0,4126.78,480396615021034.0,22721703-09d6-48e5-a255-3e78f15d63f8,2010.0
4332,SEADRIFT,TX,77983,5,,0,Owner,House/Duplex,0.0,0.0,1.0,437.5,1.0,0.0,0.0,,0.0,0.0,,1.0,437.5,1.0,0.0,0.0,,1.0,437.5,0.0,,0.0,,,,,,1.0,0.0,0.0,480570005003030.0,d47128e3-8089-4b3c-8c66-221e80e7bdc3,2010.0
4332,VIDOR,TX,77662,2,35000.0,0,Owner,House/Duplex,1.0,0.0,1.0,29470.27,1.0,0.0,76.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1370.0,1.0,29470.27,0.0,,0.0,,,,,,1.0,1.0,7824.77,483610216003016.0,ad58cac5-1648-4dc0-a698-7670b1caa2be,2010.0
4611,BOURG,LA,70343,6,95000.0,0,Owner,Mobile Home,0.0,0.0,1.0,6550.73,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1794.0,1.0,6550.73,0.0,,0.0,,,,,,1.0,0.0,0.0,221090010024014.0,152d4ee6-7ac5-401c-a621-be23f05c0318,2020.0
4332,VIDOR,TX,77662,1,,0,Owner,Mobile Home,0.0,0.0,1.0,7027.96,1.0,0.0,1.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,832.0,1.0,7027.96,0.0,,0.0,,,,,,1.0,0.0,0.0,483610216003012.0,095658ef-464f-4c86-a28e-81278c17138e,2010.0
4337,NORTH FORT MYERS,FL,33903,2,33000.0,0,Owner,Mobile Home,1.0,0.0,1.0,1665.0,1.0,0.0,72.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1665.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120710208005015.0,dd8ddeac-1f90-4624-8a8e-2aa4f54c152f,2010.0
4339,MANATI,PR,674,5,5988.0,0,Owner,House/Duplex,0.0,0.0,1.0,4627.64,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,4627.64,0.0,,0.0,,,,,,1.0,1.0,2537.66,720915701003018.0,1330bb8c-4a0b-49a1-b7b1-91056c97cf07,2010.0
4611,INDEPENDENCE,LA,70443,2,,0,Owner,House/Duplex,0.0,0.0,1.0,1884.3,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1884.3,0.0,,0.0,,,,,,1.0,0.0,0.0,221059537011004.0,01369d36-9fcc-495b-ba55-607a74f667a5,2020.0
4332,SHEPHERD,TX,77371,2,41744.0,0,Owner,House/Duplex,0.0,0.0,1.0,14252.27,1.0,0.0,5.0,,1.0,0.0,,1.0,976.0,0.0,0.0,1.0,1394.0,1.0,14252.27,0.0,,0.0,,,,,,1.0,0.0,0.0,484072001012005.0,2f079463-8b9f-4d8d-bf97-a4eb207a5469,2010.0
4393,CURRIE,NC,28435,2,,0,Owner,House/Duplex,1.0,0.0,1.0,17551.3,1.0,0.0,40.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1386.0,1.0,17551.3,0.0,,0.0,,,,,,1.0,1.0,6566.47,371419205013057.0,3608cf77-cf14-44c1-8ebf-494f3e800a3d,2010.0
4339,ARECIBO,PR,612,1,5484.0,0,Owner,House/Duplex,0.0,0.0,1.0,2349.53,1.0,0.0,0.0,,0.0,0.0,,1.0,675.86,1.0,0.0,0.0,,1.0,2349.53,0.0,,0.0,,,,,,1.0,1.0,622.97,720133001012002.0,6adb62b3-5478-488e-98b0-93fbc4e1e48f,2010.0
4393,LELAND,NC,28451,2,107000.0,0,Owner,House/Duplex,1.0,0.0,1.0,560.12,1.0,0.0,13.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,560.12,0.0,,1.0,,,,,,1.0,0.0,0.0,370190201021003.0,52f4efe8-d355-4d7c-aa27-74f60aeb63fb,2010.0
4399,PANAMA CITY,FL,32405,4,26000.0,0,Owner,Mobile Home,0.0,0.0,1.0,2100.72,1.0,0.0,0.0,,0.0,0.0,,1.0,23.58,1.0,1.0,1.0,1734.0,1.0,2100.72,0.0,,0.0,,,,,,1.0,1.0,794.04,120050012002003.0,3b902fa4-b83b-41e3-b1af-b5a064f78bd5,2010.0
4339,CANOVANAS,PR,729,4,8100.0,0,Owner,House/Duplex,0.0,0.0,1.0,18438.54,1.0,0.0,64.0,,1.0,0.0,,1.0,4216.0,1.0,0.0,0.0,,1.0,18438.54,0.0,,0.0,,,,,,1.0,1.0,7320.47,720291006013005.0,c3e123d5-ee7c-4e38-b413-46969e00b7bd,2010.0
4339,CIDRA,PR,739,2,5472.0,0,Owner,House/Duplex,0.0,0.0,1.0,2600.13,1.0,0.0,0.0,,0.0,0.0,,1.0,1020.8,1.0,0.0,1.0,934.0,1.0,2600.13,0.0,,0.0,,,,,,1.0,1.0,2178.81,720412405003019.0,348ef7e3-4ee8-44f7-b0f6-2fbaa1ca6c1f,2010.0
4339,PENUELAS,PR,624,1,18816.0,0,Owner,House/Duplex,0.0,0.0,1.0,4365.44,1.0,0.0,0.0,,0.0,0.0,,1.0,2103.8,1.0,0.0,1.0,748.0,1.0,4365.44,0.0,,0.0,,,,,,1.0,1.0,463.09,,8bd2e471-29e2-4fc2-b342-2d2cdb4b3d3a,
4393,ROWLAND,NC,28383,1,15000.0,0,Owner,Mobile Home,1.0,0.0,1.0,440.1,1.0,0.0,7.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,440.1,0.0,,0.0,,,,,,1.0,0.0,0.0,371559618011028.0,e73814a1-430f-4ec4-809a-3278cf5ce6ce,2010.0
4339,CIDRA,PR,739,2,7000000.0,0,Owner,House/Duplex,0.0,0.0,1.0,761.46,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,761.46,0.0,,0.0,,,,,,1.0,0.0,609.49,720412405003016.0,31a13b1a-b00d-4a11-a8b3-14606464ff14,2010.0
4586,ROSHARON,TX,77583,3,57600.0,0,Owner,Mobile Home,0.0,0.0,1.0,3670.12,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2278.0,1.0,3670.12,0.0,,0.0,,,,,,1.0,0.0,0.0,480396619013031.0,aad94b9d-344b-4a91-864b-fc567c9896e2,2020.0
4399,QUINCY,FL,32352,2,8796.0,1,Owner,Mobile Home,0.0,0.0,1.0,1409.6,1.0,0.0,0.0,,0.0,0.0,,1.0,173.37,0.0,0.0,1.0,6200.0,1.0,908.23,0.0,,0.0,,2019-11-30T00:00:00.000Z,QUINCY,FL,     ,1.0,1.0,115.0,120390203002013.0,830a59f3-4c53-4d1e-bb2c-4947529242aa,2010.0
4611,FRANKLINTON,LA,70438,6,25000.0,0,Owner,Mobile Home,0.0,0.0,1.0,5136.69,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2074.0,1.0,5136.69,0.0,,0.0,,,,,,1.0,1.0,524.52,221179505012000.0,fb32b231-9e1a-4bdc-807b-0e9e56e4df08,2020.0
4332,BEAUMONT,TX,77703,4,69600.0,0,Owner,House/Duplex,1.0,0.0,1.0,9942.54,1.0,0.0,10.0,,1.0,0.0,,1.0,88.56,1.0,0.0,1.0,2202.0,1.0,9942.54,0.0,,1.0,,,,,,1.0,1.0,6775.0,482450007001009.0,3bf2033e-d60b-4fc6-bfc7-ee3739f8ceec,2010.0
4339,SAN SEBASTIAN,PR,685,2,32716.0,0,Owner,House/Duplex,1.0,0.0,1.0,363.95,1.0,0.0,3.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,748.0,1.0,363.95,0.0,,1.0,,,,,,1.0,0.0,377.58,721319589002006.0,6f226828-a3a1-4afa-9d19-b05848cb2887,2010.0
4339,SAN SEBASTIAN,PR,685,4,8608.0,0,Owner,House/Duplex,0.0,0.0,1.0,719.95,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1160.0,1.0,719.95,0.0,,0.0,,,,,,1.0,1.0,2882.66,721319592001027.0,581fe771-443c-4b89-8520-583cca9fe4b1,2010.0
4586,HOUSTON,TX,77084,3,16000.0,0,Owner,House/Duplex,0.0,0.0,1.0,3670.12,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,3670.12,0.0,,0.0,,,,,,1.0,1.0,1132.41,482015417011006.0,b82fffdd-1310-4eee-9c4f-ee02d3d8d3d6,2020.0
4332,PASADENA,TX,77502,5,,0,Owner,Mobile Home,0.0,0.0,1.0,6314.1,1.0,0.0,30.0,,1.0,1.0,466.47,0.0,,1.0,0.0,0.0,,1.0,6314.1,0.0,,0.0,,,,,,1.0,0.0,354.0,482013235002004.0,b15b4549-9895-44e6-887f-14efae206f49,2010.0
4611,GRETNA,LA,70053,2,40000.0,0,Owner,House/Duplex,1.0,1.0,1.0,3234.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,3234.32,0.0,,0.0,,,,,,1.0,0.0,0.0,220510253002025.0,83fa5990-fc4f-4435-9cd4-b6423484c25b,2020.0
4339,FLORIDA,PR,650,4,14196.0,0,Owner,House/Duplex,0.0,0.0,1.0,828.57,1.0,0.0,0.0,,0.0,0.0,,1.0,75.2,1.0,0.0,0.0,,1.0,1583.73,0.0,,0.0,,,,,,1.0,1.0,2375.04,720545801001019.0,52561a30-da70-4bf8-8111-90d34ec480da,2010.0
4339,BAYAMON,PR,956,1,3000.0,0,Owner,House/Duplex,0.0,0.0,1.0,7826.26,1.0,0.0,0.0,,0.0,0.0,,1.0,3472.7,1.0,0.0,1.0,918.0,1.0,7826.26,0.0,,0.0,,,,,,1.0,1.0,4734.24,,5bc08ca2-d6a0-4eef-909d-29157f44912e,
4339,COMERIO,PR,782,6,23316.0,0,Owner,House/Duplex,0.0,0.0,1.0,9930.23,1.0,0.0,0.0,,0.0,0.0,,1.0,2419.2,1.0,0.0,1.0,1848.0,1.0,9930.23,0.0,,0.0,,,,,,1.0,1.0,4953.47,720459519001004.0,91d47810-6d83-49b1-b040-62c61ca65c48,2010.0
4339,JUANA DIAZ,PR,795,4,5000.0,0,Owner,House/Duplex,0.0,0.0,1.0,919.18,1.0,0.0,0.0,,0.0,0.0,,1.0,232.6,1.0,0.0,1.0,1274.0,1.0,919.18,0.0,,0.0,,,,,,1.0,1.0,4334.27,720757104001001.0,f4aaa11e-589d-41ab-afba-6d51eaf0b9f7,2010.0
4337,REDDICK,FL,32686,3,20000.0,0,Owner,House/Duplex,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1640.0,1.0,499.5,0.0,,0.0,,,,,,1.0,1.0,1927.8,120830002002064.0,de756136-5156-4a7b-8779-375ad6038f39,2010.0
4332,ALVIN,TX,77511,3,0.0,0,Owner,Mobile Home,0.0,0.0,1.0,1279.79,1.0,0.0,28.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,2234.0,1.0,1279.79,0.0,,0.0,,,,,,1.0,0.0,0.0,480396609003017.0,5d47be9c-b114-4ff8-8a48-3d6f74d46418,2010.0
4339,BAYAMON,PR,956,2,5000.0,0,Owner,House/Duplex,0.0,0.0,1.0,97.5,1.0,0.0,0.0,,0.0,1.0,97.5,0.0,,1.0,0.0,0.0,,1.0,97.5,0.0,,0.0,,,,,,1.0,0.0,0.0,720210317041006.0,3b1aaaa6-cea0-455e-9cc8-50312d8355b2,2010.0
4339,CAGUAS,PR,727,3,9240.0,0,Owner,House/Duplex,0.0,0.0,1.0,2827.36,1.0,0.0,0.0,,0.0,0.0,,1.0,173.85,1.0,0.0,1.0,934.0,1.0,2827.36,0.0,,0.0,,,,,,1.0,1.0,1885.72,,5d51e1c5-ee9e-4758-879c-18dba3b2e2ed,
4586,HOUSTON,TX,77022,5,25000.0,0,Owner,House/Duplex,0.0,0.0,1.0,3523.02,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,3102.0,1.0,3523.02,0.0,,0.0,,,,,,1.0,0.0,225.0,482012203002001.0,e59f7ab2-55cc-4a57-a733-49a878764aab,2020.0
4339,ARECIBO,PR,612,4,3000.0,0,Owner,House/Duplex,0.0,0.0,1.0,3469.46,1.0,0.0,0.0,,0.0,0.0,,1.0,150.4,1.0,0.0,0.0,,1.0,3469.46,0.0,,0.0,,,,,,1.0,1.0,3528.98,720133001023002.0,6505540e-3377-4655-8ac5-9be1967fbad7,2010.0
4337,CORAL GABLES,FL,33134,4,24000.0,0,Owner,Townhouse,1.0,0.0,1.0,2164.5,1.0,0.0,1.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1665.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120860061022011.0,70e73c92-8ee8-45da-b27e-27ba7c1fa792,2010.0
4339,COROZAL,PR,783,4,,0,Owner,House/Duplex,1.0,0.0,1.0,101.03,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,101.03,0.0,,0.0,,,,,,1.0,0.0,0.0,720475305002025.0,c0adcab3-1dc1-459f-bf08-78360aaa57de,2010.0
4337,LOXAHATCHEE,FL,33470,1,16800.0,0,Owner,Travel Trailer,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,2844.0,1.0,1000.0,0.0,,0.0,,,,,,1.0,1.0,341.7,120990078091089.0,3e5bff9b-4510-4a53-819c-16f2871349e3,2010.0
4611,HARVEY,LA,70058,3,1700.0,0,Owner,House/Duplex,1.0,0.0,1.0,1734.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1734.32,0.0,,0.0,,,,,,1.0,1.0,507.85,220510278111002.0,60269fc8-597a-4f76-9518-6ce2a36815c1,2020.0
4332,HOUSTON,TX,77084,3,35000.0,0,Owner,House/Duplex,1.0,0.0,1.0,14436.41,1.0,0.0,10.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1952.0,1.0,14436.41,0.0,,0.0,,,,,,1.0,0.0,1784.53,482015405011045.0,726b3efa-184c-4feb-95d4-4b15635e46c1,2010.0
4337,NAPLES,FL,34112,1,28937.0,0,Owner,Mobile Home,0.0,0.0,1.0,2164.5,1.0,0.0,5.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,2164.5,0.0,,0.0,,,,,,1.0,0.0,0.0,120210107011009.0,fda552bf-3300-475c-93b0-03a530025966,2010.0
4339,BAYAMON,PR,959,3,29950.0,0,Owner,House/Duplex,0.0,0.0,1.0,10263.63,1.0,0.0,9.0,,1.0,0.0,,1.0,3636.3,1.0,0.0,1.0,3715.0,1.0,10263.63,0.0,,0.0,,2018-03-31T00:00:00.000Z,BAYAMON,PR,     ,1.0,0.0,6322.24,720210307001010.0,c4c5d1f5-b6b1-4e4e-a782-84c926594a80,2010.0
